time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
146900,2022-07-04 22:39:45,40.4388661505074,-79.946596716791,122.703416,,,1050.3110644498,83.66142,7.8740288,862.10960764,1509.60306668,22,5,11.92,1062.4501724498,134.842524,30.4894922,922.29005576,2.013246,7.605596,0,254.2, -25.5, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.998,3.977,3.972,0,0,0,7.81,90.14,1050.3110644498,122.703416,6,P-GPS,
147000,2022-07-04 22:39:45,40.4388669254775,-79.9465930601029,122.703416,,,1050.3110644498,83.66142,6.6660812,861.92259976,1510.65621632,22,5,11.92,1062.4501724498,134.842524,30.4894922,922.29005576,1.565858,6.487126,0,254.1, -27, -2,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.998,3.977,3.972,0,0,0,7.81,90.14,1050.3110644498,122.703416,6,P-GPS,
147100,2022-07-04 22:39:45,40.4388678183243,-79.9465876401871,122.375332,,,1049.9829804498,83.66142,5.7489358,861.74215356,1512.19493028,22,5,11.92,1062.4501724498,134.842524,30.4894922,922.29005576,1.342164,5.59235,0,253.9, -26.8, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.998,3.977,3.972,0,0,0,7.81,90.14,1049.9829804498,122.375332,6,P-GPS,
147200,2022-07-04 22:39:45,40.4388683789234,-79.94658492522,122.375332,,,1049.9829804498,83.66142,4.6080964,861.61091996,1512.97905104,22,5,11.92,1062.4501724498,134.842524,30.4894922,922.29005576,1.11847,4.47388,0,253.4, -24.8, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.998,3.977,3.972,0,0,0,7.81,90.14,1049.9829804498,122.375332,6,P-GPS,
147300,2022-07-04 22:39:45,40.4388693600405,-79.9465811520551,122.703416,,,1050.3110644498,83.66142,3.914645,861.35501444,1514.08469412,22,5,11.92,1062.4501724498,134.842524,30.4894922,922.29005576,0.894776,3.802798,0,253.3, -22.2, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.998,3.977,3.972,0,0,0,7.81,90.14,1050.3110644498,122.703416,6,P-GPS,
147400,2022-07-04 22:39:45,40.4388697728828,-79.9465792612965,122.703416,,,1050.3110644498,83.66142,3.1988242,861.25658924,1514.6325944,22,5,11.92,1062.4501724498,134.842524,30.4894922,922.29005576,0.671082,3.131716,0,253, -20.2, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.998,3.977,3.972,0,0,0,7.81,90.14,1050.3110644498,122.703416,6,P-GPS,
147500,2022-07-04 22:39:45,40.4388705075555,-79.9465767473165,122.703416,,,1050.3110644498,83.66142,3.1988242,861.05973884,1515.37734508,22,5,11.92,1062.4501724498,134.842524,30.4894922,922.29005576,0.671082,2.460634,0,252.9, -17.6, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.998,3.977,3.972,0,0,0,7.81,90.14,1050.3110644498,122.703416,6,P-GPS,
147600,2022-07-04 22:39:45,40.4388708197915,-79.9465754393705,122.703416,,,1050.3110644498,83.66142,2.0579848,860.98099868,1515.75792252,22,5,11.92,1062.4501724498,134.842524,30.4894922,922.29005576,0.447388,2.013246,0,252.8, -15, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.998,3.977,3.972,0,0,0,7.81,90.14,1050.3110644498,122.703416,6,P-GPS,
147700,2022-07-04 22:39:45,40.4388713431087,-79.9465736017404,122.703416,,,1050.3110644498,83.66142,1.6329662,860.8432034,1516.3058228,22,5,11.92,1062.4501724498,134.842524,30.4894922,922.29005576,0.447388,1.565858,0,252.7, -12.8, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.998,3.977,3.972,0,0,0,7.81,90.14,1050.3110644498,122.703416,6,P-GPS,
147800,2022-07-04 22:39:45,40.4388715944874,-79.9465726431578,122.703416,,,1050.3110644498,83.66142,1.4092722,860.7775866,1516.5846942,22,5,11.912,1062.4501724498,134.842524,30.4894922,922.29005576,0.447388,1.342164,0,252.6, -11.1, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.989,3.968,3.971,0,0,0,8.057,90.14,1050.3110644498,122.703416,6,P-GPS,
147900,2022-07-04 22:39:46,40.4388719727891,-79.9465721318432,123.0315,,,1050.6391484498,83.66142,1.1408394,860.65619552,1516.78482544,22,5,11.912,1062.4501724498,134.842524,30.4894922,922.29005576,0.223694,1.11847,0,252.5, -9.6, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.989,3.968,3.971,0,0,0,8.057,90.14,1050.6391484498,123.0315,6,P-GPS,
148000,2022-07-04 22:39:46,40.4388721909979,-79.9465714475241,123.0315,,,1050.6391484498,83.66142,0.9171454,860.5971404,1516.99151836,22,5,11.912,1062.4501724498,134.842524,30.4894922,922.29005576,0.223694,0.894776,0,252.4, -8.5, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.989,3.968,3.971,0,0,0,8.057,90.14,1050.6391484498,123.0315,6,P-GPS,
148100,2022-07-04 22:39:46,40.4388723573958,-79.9465709934124,123.0315,,,1050.6391484498,83.66142,0.7158208,860.5479278,1517.12931364,22,5,11.912,1062.4501724498,134.842524,30.4894922,922.29005576,0.223694,0.671082,0,252.3, -7.7, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.989,3.968,3.971,0,0,0,8.057,90.14,1050.6391484498,123.0315,6,P-GPS,
148200,2022-07-04 22:39:46,40.438872551481,-79.9465704694236,123.0315,,,1050.6391484498,83.66142,0.4921268,860.49215352,1517.2900748,22,5,11.912,1062.4501724498,134.842524,30.4894922,922.29005576,0.223694,0.447388,0,252.3, -6.8, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.989,3.968,3.971,0,0,0,8.057,90.14,1050.6391484498,123.0315,6,P-GPS,
148300,2022-07-04 22:39:46,40.4388727455662,-79.946570652806,122.703416,,,1050.3110644498,83.66142,0.4921268,860.4166942,1517.37865748,22,5,11.912,1062.4501724498,134.842524,30.4894922,922.29005576,0.223694,0.447388,0.223694,252.4, -6, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.989,3.968,3.971,0,0,0,8.057,90.14,1050.3110644498,122.703416,6,P-GPS,
148400,2022-07-04 22:39:46,40.4388729454081,-79.9465702927044,122.703416,,,1050.3110644498,83.66142,0.3131716,860.35435824,1517.5033294,22,5,11.912,1062.4501724498,134.842524,30.4894922,922.29005576,0.223694,0.223694,0.223694,252.6, -5.5, -3,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.989,3.968,3.971,0,0,0,8.057,90.14,1050.3110644498,122.703416,6,P-GPS,
148500,2022-07-04 22:39:46,40.4388731285281,-79.9465705699392,123.0315,,,1050.6391484498,83.66142,0.223694,860.27889892,1517.60503544,22,5,11.912,1062.4501724498,134.842524,30.4894922,922.29005576,0.223694,0,0,252.6, -5.2, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.989,3.968,3.971,0,0,0,8.057,90.14,1050.6391484498,123.0315,6,P-GPS,
148600,2022-07-04 22:39:46,40.4388733385129,-79.9465703463952,122.703416,,,1050.3110644498,83.66142,0.223694,860.21000128,1517.70346064,22,5,11.912,1062.4501724498,134.842524,30.4894922,922.29005576,0.223694,0,0.223694,252.6, -4.5, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.989,3.968,3.971,0,0,0,8.057,90.14,1050.3110644498,122.703416,6,P-GPS,
148700,2022-07-04 22:39:46,40.4388734007408,-79.9465709670728,123.0315,,,1050.6391484498,83.66142,0.223694,860.1706312,1517.87734516,22,5,11.912,1062.4501724498,134.842524,30.4894922,922.29005576,0.223694,0,0,252.4, -4, -4.9,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.989,3.968,3.971,0,0,0,8.057,90.14,1050.6391484498,123.0315,6,P-GPS,
148800,2022-07-04 22:39:46,40.4388735838607,-79.9465708455306,123.0315,,,1050.6391484498,83.66142,0.223694,860.10829524,1517.95280448,22,5,11.912,1062.4501724498,134.842524,30.4894922,922.29005576,0.223694,0,0,252.3, -3.2, -5.3,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.989,3.968,3.971,0,0,0,8.057,90.14,1050.6391484498,123.0315,6,P-GPS,
148900,2022-07-04 22:39:47,40.4388736167565,-79.9465714110088,123.0315,,,1050.6391484498,83.66142,0,860.07876768,1518.1102848,22,5,11.897,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.2, -2.2, -4.9,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.003,3.983,3.983,0,0,0,8.692,90.14,1050.6391484498,123.0315,6,P-GPS,
149000,2022-07-04 22:39:47,40.4388737576602,-79.9465713233022,122.703416,,,1050.3110644498,83.66142,0,860.02955508,1518.16605908,22,5,11.897,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.2, -1.8, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.003,3.983,3.983,0,0,0,8.692,90.14,1050.3110644498,122.703416,6,P-GPS,
149100,2022-07-04 22:39:47,40.4388737891853,-79.9465718081651,122.703416,,,1050.3110644498,83.66142,0,860.0065892,1518.30057352,22,5,11.897,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.2, -1.2, -4.7,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.003,3.983,3.983,0,0,0,8.692,90.14,1050.3110644498,122.703416,6,P-GPS,
149200,2022-07-04 22:39:47,40.4388739021275,-79.9465717243981,122.703416,,,1050.3110644498,83.66142,0,859.96721912,1518.34978612,22,5,11.897,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0.223694,252.2, -1.4, -4.5,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.003,3.983,3.983,0,0,0,8.692,90.14,1050.3110644498,122.703416,6,P-GPS,
149300,2022-07-04 22:39:47,40.4388739950581,-79.9465723254002,122.703416,,,1050.3110644498,83.66142,0,859.91800652,1518.5203898,22,5,11.897,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0.223694,252.2, -1.7, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.003,3.983,3.983,0,0,0,8.692,90.14,1050.3110644498,122.703416,6,P-GPS,
149400,2022-07-04 22:39:47,40.4388741129348,-79.9465722531368,122.703416,,,1050.3110644498,83.66142,0,859.8753556,1518.56632156,22,5,11.897,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0.223694,252.1, -1.5, -4.9,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.003,3.983,3.983,0,0,0,8.692,90.14,1050.3110644498,122.703416,6,P-GPS,
149500,2022-07-04 22:39:47,40.4388739824481,-79.9465725967146,122.703416,,,1050.3110644498,83.66142,0,859.91472568,1518.67458928,22,5,11.897,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0.223694,252.1, -1.8, -5.1,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.003,3.983,3.983,0,0,0,8.692,90.14,1050.3110644498,122.703416,6,P-GPS,
149600,2022-07-04 22:39:47,40.4388740635911,-79.9465724756002,122.703416,,,1050.3110644498,83.66142,0,859.88847896,1518.7172402,22,5,11.897,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.2, -2.4, -4.6,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.003,3.983,3.983,0,0,0,8.692,90.14,1050.3110644498,122.703416,6,P-GPS,
149700,2022-07-04 22:39:47,40.4388740027338,-79.9465728015061,122.703416,,,1050.3110644498,83.66142,0,859.90160232,1518.81238456,22,5,11.897,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.2, -2.9, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.003,3.983,3.983,0,0,0,8.692,90.14,1050.3110644498,122.703416,6,P-GPS,
149800,2022-07-04 22:39:47,40.4388740594791,-79.9465726777353,122.703416,,,1050.3110644498,83.66142,0,859.88191728,1518.85175464,22,5,11.897,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.3, -3, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.003,3.983,3.983,0,0,0,8.692,90.14,1050.3110644498,122.703416,6,P-GPS,
149900,2022-07-04 22:39:48,40.4388741652939,-79.9465729158444,122.703416,,,1050.3110644498,83.66142,0,859.83926636,1518.92721396,22,5,11.975,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.4, -2.9, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.995,3.974,3.977,0,0,0,6.945,90.32,1050.3110644498,122.703416,6,P-GPS,
150000,2022-07-04 22:39:48,40.4388742253287,-79.9465728176922,122.703416,,,1050.3110644498,83.66142,0,859.81958132,1518.9633032,22,5,11.975,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.3, -2.7, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.995,3.974,3.977,0,0,0,6.945,90.32,1050.3110644498,122.703416,6,P-GPS,
150100,2022-07-04 22:39:48,40.4388742168306,-79.9465729189285,122.703416,,,1050.3110644498,83.66142,0,859.81958132,1518.98954992,22,5,11.975,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.3, -2.8, -4.1,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.995,3.974,3.977,0,0,0,6.945,90.32,1050.3110644498,122.703416,6,P-GPS,
150200,2022-07-04 22:39:48,40.438874271657,-79.94657283703,122.375332,,,1049.9829804498,83.66142,0,859.80317712,1519.02235832,22,5,11.975,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.2, -2.8, -4.4,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.995,3.974,3.977,0,0,0,6.945,90.32,1049.9829804498,122.375332,6,P-GPS,
150300,2022-07-04 22:39:48,40.4388744687576,-79.9465726831832,122.703416,,,1050.3110644498,83.66142,0.223694,859.73427948,1519.10437932,22,5,11.975,1062.4501724498,134.842524,30.4894922,922.29005576,0,0.223694,0,252.2, -3.2, -4.5,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.995,3.974,3.977,0,0,0,6.945,90.32,1050.3110644498,122.703416,6,P-GPS,
150400,2022-07-04 22:39:48,40.4388745222133,-79.9465725855713,122.703416,,,1050.3110644498,83.66142,0.223694,859.71787528,1519.13718772,22,5,11.975,1062.4501724498,134.842524,30.4894922,922.29005576,0,0.223694,0,252.2, -3.6, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.995,3.974,3.977,0,0,0,6.945,90.32,1050.3110644498,122.703416,6,P-GPS,
150500,2022-07-04 22:39:48,40.4388745137152,-79.9465724490362,122.703416,,,1050.3110644498,83.66142,0.223694,859.72443696,1519.1765578,22,5,11.975,1062.4501724498,134.842524,30.4894922,922.29005576,0,0.223694,0,252.2, -3.7, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.995,3.974,3.977,0,0,0,6.945,90.32,1050.3110644498,122.703416,6,P-GPS,
150600,2022-07-04 22:39:48,40.4388745419507,-79.9465723645037,122.703416,,,1050.3110644498,83.66142,0.223694,859.71787528,1519.20280452,22,5,11.975,1062.4501724498,134.842524,30.4894922,922.29005576,0,0.223694,0,252.3, -3.8, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.995,3.974,3.977,0,0,0,6.945,90.32,1050.3110644498,122.703416,6,P-GPS,
150700,2022-07-04 22:39:48,40.4388745342751,-79.9465722775399,122.375332,,,1049.9829804498,83.66142,0.223694,859.72115612,1519.2257704,22,5,11.975,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.3, -3.6, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,3.995,3.974,3.977,0,0,0,6.945,90.32,1049.9829804498,122.375332,6,P-GPS,
150800,2022-07-04 22:39:48,40.4388745562056,-79.9465722376261,122.375332,,,1049.9829804498,83.66142,0,859.71459444,1519.23889376,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.4, -3.4, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4,3.98,3.982,0,0,0,7.193,90.32,1049.9829804498,122.375332,6,P-GPS,
150900,2022-07-04 22:39:49,40.4388746025338,-79.9465720573953,122.375332,,,1049.9829804498,83.66142,0,859.70475192,1519.2913872,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.4, -3.4, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4,3.98,3.982,0,0,0,7.193,90.32,1049.9829804498,122.375332,6,P-GPS,
151000,2022-07-04 22:39:49,40.4388746225454,-79.9465720425824,122.375332,,,1049.9829804498,83.66142,0,859.69819024,1519.30122972,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.4, -3.4, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4,3.98,3.982,0,0,0,7.193,90.32,1049.9829804498,122.375332,6,P-GPS,
151100,2022-07-04 22:39:49,40.438874721507,-79.946571836035,122.375332,,,1049.9829804498,83.66142,0,859.66538184,1519.37012736,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.4, -3.7, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4,3.98,3.982,0,0,0,7.193,90.32,1049.9829804498,122.375332,6,P-GPS,
151200,2022-07-04 22:39:49,40.4388747371325,-79.9465718433739,122.703416,,,1050.3110644498,83.66142,0,859.662101,1519.3734082,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.3, -3.2, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4,3.98,3.982,0,0,0,7.193,90.32,1050.3110644498,122.703416,6,P-GPS,
151300,2022-07-04 22:39:49,40.4388748062136,-79.9465717254562,122.703416,,,1050.3110644498,83.66142,0,859.63913512,1519.41605912,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.3, -3.5, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4,3.98,3.982,0,0,0,7.193,90.32,1050.3110644498,122.703416,6,P-GPS,
151400,2022-07-04 22:39:49,40.4388748100515,-79.9465717240154,122.703416,,,1050.3110644498,83.66142,0,859.63913512,1519.41933996,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.3, -3.6, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4,3.98,3.982,0,0,0,7.193,90.32,1050.3110644498,122.703416,6,P-GPS,
151500,2022-07-04 22:39:49,40.4388748763913,-79.9465715135285,122.703416,,,1050.3110644498,83.66142,0,859.61945008,1519.48167592,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.4, -3.7, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4,3.98,3.982,0,0,0,7.193,90.32,1050.3110644498,122.703416,6,P-GPS,
151600,2022-07-04 22:39:49,40.4388748769396,-79.9465715072026,122.703416,,,1050.3110644498,83.66142,0,859.61945008,1519.48167592,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.5, -3.8, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4,3.98,3.982,0,0,0,7.193,90.32,1050.3110644498,122.703416,6,P-GPS,
151700,2022-07-04 22:39:49,40.4388748021017,-79.9465714132151,122.703416,,,1050.3110644498,83.66142,0,859.64897764,1519.521046,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.5, -3.5, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4,3.98,3.982,0,0,0,7.193,90.32,1050.3110644498,122.703416,6,P-GPS,
151800,2022-07-04 22:39:49,40.4388747916847,-79.9465714181902,122.375332,,,1049.9829804498,83.66142,0,859.65225848,1519.52432684,22,5,11.949,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.5, -3.5, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4,3.98,3.982,0,0,0,7.193,90.32,1049.9829804498,122.375332,6,P-GPS,
151900,2022-07-04 22:39:50,40.4388749353296,-79.9465713492136,122.375332,,,1049.9829804498,83.66142,0,859.60304588,1519.58010112,22,5,11.962,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.5, -3.3, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.001,3.981,3.983,0,0,0,7.195,90.5,1049.9829804498,122.375332,6,P-GPS,
152000,2022-07-04 22:39:50,40.4388749347814,-79.9465713652871,122.375332,,,1049.9829804498,83.66142,0,859.60304588,1519.58338196,22,5,11.962,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.5, -3, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.001,3.981,3.983,0,0,0,7.195,90.5,1049.9829804498,122.375332,6,P-GPS,
152100,2022-07-04 22:39:50,40.4388749158663,-79.9465712723127,122.375332,,,1049.9829804498,83.66142,0,859.6128884,1519.61290952,22,5,11.962,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.4, -3.1, -3,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.001,3.981,3.983,0,0,0,7.195,90.5,1049.9829804498,122.375332,6,P-GPS,
152200,2022-07-04 22:39:50,40.4388749139474,-79.9465712801693,122.375332,,,1049.9829804498,83.66142,0,859.6128884,1519.61290952,22,5,11.962,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.5, -3.2, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.001,3.981,3.983,0,0,0,7.195,90.5,1049.9829804498,122.375332,6,P-GPS,
152300,2022-07-04 22:39:50,40.4388750633491,-79.9465711475738,122.375332,,,1049.9829804498,83.66142,0,859.56039496,1519.67852632,22,5,11.962,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.5, -3.4, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.001,3.981,3.983,0,0,0,7.195,90.5,1049.9829804498,122.375332,6,P-GPS,
152400,2022-07-04 22:39:50,40.4388750803453,-79.9465711433416,122.375332,,,1049.9829804498,83.66142,0,859.55711412,1519.685088,22,5,11.962,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.5, -3.3, -3,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.001,3.981,3.983,0,0,0,7.195,90.5,1049.9829804498,122.375332,6,P-GPS,
152500,2022-07-04 22:39:50,40.4388750666387,-79.946570992759,122.375332,,,1049.9829804498,83.66142,0,859.5636758,1519.72773892,22,5,11.962,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.6, -3.5, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.001,3.981,3.983,0,0,0,7.195,90.5,1049.9829804498,122.375332,6,P-GPS,
152600,2022-07-04 22:39:50,40.4388750904881,-79.9465709884817,122.375332,,,1049.9829804498,83.66142,0,859.55711412,1519.73758144,22,5,11.962,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.6, -3.7, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,87,4.001,3.981,3.983,0,0,0,7.195,90.5,1049.9829804498,122.375332,6,P-GPS,
152700,2022-07-04 22:39:50,40.4388752470173,-79.9465708914325,122.375332,,,1049.9829804498,83.66142,0,859.50133984,1519.7999174,22,5,11.962,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.6, -3.3, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,86,4.001,3.981,3.983,0,0,0,7.195,90.5,1049.9829804498,122.375332,6,P-GPS,
152800,2022-07-04 22:39:50,40.4388752917008,-79.9465708998295,122.047248,,,1049.6548964498,83.66142,0,859.48493564,1519.8163216,22,5,11.962,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.5, -3, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,86,4.001,3.981,3.983,0,0,0,7.195,90.5,1049.6548964498,122.047248,6,P-GPS,
152900,2022-07-04 22:39:51,40.4388754106739,-79.9465708247971,122.047248,,,1049.6548964498,83.66142,0,859.44556556,1519.8655342,22,5,11.96,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.4, -2.9, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,86,4,3.977,3.978,0,0,0,7.182,90.5,1049.6548964498,122.047248,6,P-GPS,
153000,2022-07-04 22:39:51,40.4388754570021,-79.9465708235815,122.047248,,,1049.6548964498,83.66142,0,859.42916136,1519.8819384,22,5,11.96,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.4, -3, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,86,4,3.977,3.978,0,0,0,7.182,90.5,1049.6548964498,122.047248,6,P-GPS,
153100,2022-07-04 22:39:51,40.4388755162146,-79.9465707089055,122.047248,,,1049.6548964498,83.66142,0,859.40947632,1519.92130848,22,5,11.96,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.4, -3.1, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,86,4,3.977,3.978,0,0,0,7.182,90.5,1049.6548964498,122.047248,6,P-GPS,
153200,2022-07-04 22:39:51,40.4388755554154,-79.946570704268,122.047248,,,1049.6548964498,83.66142,0,859.39635296,1519.93443184,22,5,11.96,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.4, -2.9, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,86,4,3.977,3.978,0,0,0,7.182,90.5,1049.6548964498,122.047248,6,P-GPS,
153300,2022-07-04 22:39:51,40.4388755841992,-79.9465707308096,122.375332,,,1049.9829804498,83.66142,0,859.3832296,1519.9475552,22,5,11.96,1062.4501724498,134.842524,30.4894922,922.29005576,0,0,0,252.4, -2.4, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,257.5,-29.3,86,4,3.977,3.978,0,0,0,7.182,90.5,1049.9829804498,122.375332,6,P-GPS,
